framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,4,128,1,fp8,fp8,0,3.5296913146972657
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,16384,96,8,128,1,bfloat16,bfloat16,0,42.9660400390625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,8,128,1,bfloat16,bfloat16,0,4.802641677856445
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,8,128,1,bfloat16,fp8,0,3.3438175201416014
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,8,128,1,fp8,fp8,0,3.6064239501953126
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,16384,96,96,128,1,bfloat16,bfloat16,0,5.192537689208985
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,16384,96,96,128,1,bfloat16,bfloat16,0,10.239094543457032
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,1,128,1,bfloat16,fp8,0,15.584861755371094
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,1,128,1,fp8,fp8,0,15.844363403320312
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,2,128,1,bfloat16,fp8,0,15.63551025390625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,1,128,1,bfloat16,bfloat16,0,24.310708618164064
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,16384,96,96,128,1,bfloat16,bfloat16,0,22.241014099121095
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,2,128,1,bfloat16,bfloat16,0,24.636228942871092
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,2,128,1,fp8,fp8,0,15.345320129394532
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,4,128,1,bfloat16,fp8,0,15.808056640625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,4,128,1,fp8,fp8,0,15.986026000976562
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,96,128,1,bfloat16,fp8,0,8.31890869140625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,8,128,1,bfloat16,fp8,0,15.647689819335938
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,4,128,1,bfloat16,bfloat16,0,24.14892578125
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,96,128,1,bfloat16,bfloat16,0,13.287619018554688
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,8,128,1,fp8,fp8,0,15.76868896484375
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,96,128,1,fp8,fp8,0,8.426593780517578
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,12288,96,8,128,1,bfloat16,bfloat16,0,24.330096435546874
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,1,128,1,bfloat16,fp8,0,7.728923034667969
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,1,128,1,bfloat16,bfloat16,0,12.472585296630859
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,1,128,1,fp8,fp8,0,7.846485137939453
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,2,128,1,bfloat16,fp8,0,7.736897277832031
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,2,128,1,fp8,fp8,0,7.927225494384766
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,4,128,1,bfloat16,fp8,0,7.7659423828125
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,2,128,1,bfloat16,bfloat16,0,11.827108764648438
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,4,128,1,fp8,fp8,0,7.779634857177735
