framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,2048,0.007625600099563598,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,2048,0.03357664108276367,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,4096,0.00769312024116516,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,4096,0.032866880893707276,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,8192,0.008012480139732362,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,8192,0.032820799350738526,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,16384,0.008687360286712647,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,16384,0.0320358395576477,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,32768,0.009043200016021729,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,32768,0.03242655992507935,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,65536,0.009665279984474182,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,65536,0.032846400737762446,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,131072,0.026298239231109622,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,131072,0.035792319774627684,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,262144,0.02649183988571167,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,262144,0.037095680236816406,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,524288,0.027787199020385744,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,524288,0.03797663927078247,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,1048576,0.02961024045944214,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,1048576,0.04138879776000977,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,2097152,0.04668575763702393,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,2097152,0.05874752044677735,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,4194304,0.08050623893737793,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,4194304,0.09142848014831542,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,8388608,0.10741087913513184,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,8388608,0.10327360153198242,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,16777216,0.16832191467285157,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,16777216,0.17153823852539063,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,33554432,0.2752265548706055,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,33554432,0.2838067245483399,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,67108864,0.394645767211914,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,67108864,0.4198160171508789,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,134217728,0.7167398071289062,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,134217728,0.7874230194091797,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,268435456,1.3361013793945313,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,268435456,1.4931567382812498,sglang_eager
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,536870912,2.5772116088867185,sglang_graph
SGLang,0.5.10,NVIDIA B300 SXM6 AC,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,536870912,2.9031280517578124,sglang_eager
