framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,1,0.003964800015091896
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,128,0.006483200192451477
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,128,0.019193600118160247
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,64,0.004710400104522705
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,32,0.004364800080657006
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,64,0.012771199643611907
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,32,0.004992000013589859
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,32,0.010604800283908844
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,16,0.0044096000492572784
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,48,16,0.004371200129389763
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,8,0.0042559999972581865
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,16,0.008787199854850769
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,8,0.007612799853086471
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,4,0.004521600157022476
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,4,0.006703999638557434
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,2,0.004800000041723251
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,2,0.007398399710655213
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,64,1,0.00695360004901886
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,128,0.006742399930953979
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,128,0.02293439954519272
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,2,16,0.004483199864625931
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,32,0.004553600028157234
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,64,0.014947199821472168
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,16,0.004428799822926521
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,32,0.010822399705648422
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,16,0.008668799698352814
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,8,0.004006399959325791
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,4,0.004867200180888176
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,4,0.006639999896287918
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,2,0.004896000027656555
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,2,0.006700800359249115
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,80,1,0.004915200173854828
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,1,0.006563200056552887
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,128,0.006748799979686737
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,64,0.006275200098752975
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,128,0.024979199469089507
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,32,0.004566400125622749
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,64,0.015007999539375306
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,16,0.004524800181388855
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,32,0.010979200154542923
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,8,0.004960000142455101
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,8,0.008803199976682663
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,4,0.004848000034689904
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,4,0.008511999994516373
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,2,0.005040000006556511
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,2,0.006732799857854843
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,96,1,0.004793599992990494
