framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.02,0.5140059445585523
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_1.2,0.6753280009542193
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.2,0.5477622849600655
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.01,1.2493257181985038
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.02,1.2535104036331177
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.2,1.2481389590672085
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,0.5261851463999067
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.6,1.3790793112346105
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.8,1.314440223148891
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.01,1.3055094821112496
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.02,1.3081014837537492
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.2,1.3306029728480748
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_0.8,0.5123017157827104
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.8,0.5069193158830915
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.01,0.4991597695010049
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,uniform,0.3303360044956207
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.02,0.5100123422486441
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,power_law_0.6,0.7335917660168239
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.2,0.5003958863871438
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,power_law_0.8,0.7259721142905099
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,power_law_1.01,0.7338614889553615
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,power_law_1.02,0.7230061769485474
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,4,power_law_1.2,0.7742143954549517
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_0.8,0.5087899446487427
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,uniform,0.54261486019407
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,power_law_0.6,1.4047698191234044
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,power_law_0.8,1.4042816025870186
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,power_law_1.01,1.3246006727218629
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_0.8,0.27329371656690327
SGLang,0.5.10,NVIDIA B300 SXM6 AC,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,power_law_1.02,1.344512919017247
