framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,2,0.008752000331878663
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,1,0.004956800118088722
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,32,1,0.008716800063848496
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,128,0.008982399851083756
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,128,0.018905599415302277
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,64,0.006844799965620041
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,32,0.006595200300216675
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,64,0.012812800705432892
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,16,0.004902400076389313
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,32,0.01096320003271103
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,16,0.00915839970111847
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,8,0.005289600044488907
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,8,0.008713600039482117
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,4,0.005206400156021118
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,4,0.008739200234413148
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,2,0.004796800017356872
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,2,0.008499199897050858
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,48,1,0.005113599821925163
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,48,1,0.0088128000497818
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,128,0.006838399916887283
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,32,64,0.006454399973154068
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,128,0.020950399339199066
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,64,0.006550399959087372
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,64,0.014764800667762756
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,32,0.005779200047254562
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,16,0.00522879995405674
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,32,0.010943999886512757
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,8,0.005020799860358238
