framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,96,6144,2048,8,256,8,32,balanced,0.06738431930541992
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,3072,4096,1536,8,128,1,4,power_law_1.01,5.352647705078125
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,32,4096,1024,10,512,1,16,power_law_1.2,0.6379404830932617
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,16384,3072,1536,8,256,8,16,power_law_1.2,4.2107546997070315
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,1,6144,2560,8,160,4,16,power_law_1.2,0.0339737606048584
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,2,4096,1024,10,512,8,4,power_law_1.2,0.023297278881072997
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,192,4096,14336,2,8,2,8,balanced,0.39420543670654296
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,160,2048,768,8,128,4,16,balanced,0.03190144062042236
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,4096,7168,2048,8,256,8,4,power_law_1.2,4.285132751464844
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,16,7168,2048,8,384,8,32,power_law_1.01,0.06802303791046142
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,160,6144,2048,8,256,16,8,balanced,0.3126873588562012
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,1,7168,2048,8,384,8,1,balanced,0.052252159118652344
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,160,7168,2048,8,384,2,32,power_law_1.2,0.24472320556640623
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,3072,2688,1856,6,128,8,32,power_law_1.01,0.3705446243286133
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,192,4096,1536,8,128,16,1,power_law_1.2,0.7089043426513671
SGLang,0.5.10,NVIDIA L40S,moe,sglang_marlin_moe,int4_wo,64,6144,16384,2,8,1,2,power_law_1.01,1.1361382293701172
SGLang,0.5.10,NVIDIA L40S,moe,sglang_fused_moe_triton,bfloat16,128,4096,14336,2,8,2,1,power_law_1.01,3.2894509887695316
