framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,268435456,217.28228515625,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,268435456,220.19986328125,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,4,536870912,433.16792968749996,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,4,536870912,439.41316406249996,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,128,0.02507040023803711,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,128,0.09849696159362793,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,256,0.025432000160217284,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,256,0.07803455829620362,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,512,0.025708799362182615,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,512,0.07389920234680177,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,1024,0.0261027193069458,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,1024,0.08607999801635742,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,2048,0.026623039245605468,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,2048,0.07634880065917968,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,4096,0.028626561164855957,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,4096,0.07510560035705567,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,8192,0.029976959228515627,sglang_graph
