framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,fp8,255,0.01668799966573715
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,fp8,511,0.023571200668811798
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,bfloat16,511,0.040935999155044554
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,bfloat16,1023,0.05947039723396301
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,fp8,1023,0.03797760009765625
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,bfloat16,2047,0.10201280117034912
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,fp8,2047,0.060192000865936277
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,32,1,64,64,128,1,bfloat16,bfloat16,1,0.048871999979019164
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,1,0.16467519998550414
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,1,0.1582703948020935
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,3,0.16398559808731078
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,3,0.15853439569473265
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,7,0.15847840309143066
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,7,0.16498719453811644
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,15,0.1595199942588806
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,31,0.18023359775543213
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,31,0.16936639547348023
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,1,1,64,64,128,1,bfloat16,fp8,31,0.01045600026845932
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,63,0.17584480047225953
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,127,0.21891040802001954
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,127,0.22174079418182374
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,255,0.3863248109817505
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,255,0.3101759910583496
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,511,0.7109312057495117
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,511,0.501196813583374
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,1,0.3149104118347168
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,bfloat16,127,0.01430719941854477
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,4,1,64,64,128,1,bfloat16,fp8,127,0.015409600734710694
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,1,0.30614399909973145
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,3,0.3161312103271484
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,3,0.3062880039215088
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,1023,1.389030361175537
