framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,128,1,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.006185600161552429
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,128,1,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.07538560032844543
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,128,1,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.07520639896392822
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,256,1,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.008687999844551087
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,256,1,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.00851840004324913
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,128,1,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.14320000410079955
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,256,1,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.008399999886751174
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,128,1,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.14477119445800782
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,256,1,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.008544000238180161
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,256,1,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.1437343955039978
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,256,1,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.14304319620132447
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,512,1,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.013609600067138673
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,512,1,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.013491199910640716
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,256,1,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2795488119125366
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,512,1,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.01324159950017929
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,256,1,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2831360101699829
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,512,1,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.013551999628543854
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,512,1,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.27984321117401123
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,512,1,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.27983999252319336
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,1024,1,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.023423999547958374
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,1024,1,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.023321600258350374
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,512,1,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5519423961639405
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,1024,1,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.02313919961452484
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,512,1,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.559929609298706
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_update,generation,1024,1,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02338239997625351
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,2,2,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.007308799773454666
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,4,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.007142399996519088
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,8,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.006019200012087822
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,fused_recurrent_gated_delta_rule,generation,1024,1,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.5534111976623535
SGLang,0.5.10,NVIDIA H100 80GB HBM3,gdn,causal_conv1d_fn,context,1,16,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.006041600182652473
