framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,0.39647085326058523
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.6,1.3404964651380267
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.8,1.3606573751994542
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.01,1.2770944050380162
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.02,1.248953604698181
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.2,1.278569143159049
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_1.2,0.4081435424940927
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,0.39309256843158175
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.6,2.54047817502703
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.8,2.4904585157121932
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.01,2.4183853694370816
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.02,2.450422831944057
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.2,2.5024795532226562
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_1.2,0.39725257243428913
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.2,0.5218825135912214
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_1.01,0.7511469738824027
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_1.2,0.3882870887007032
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,uniform,0.39864228452954975
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_0.6,0.3978541714804513
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,uniform,0.40562285695757183
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,uniform,0.39021714670317514
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.6,1.395544685636248
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.8,1.4057535988943917
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.01,1.3493357692446029
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.02,1.345202282496861
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,uniform,0.38901942542621065
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.2,1.3412635360445295
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.01,0.397501254933221
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.02,0.39503268684659687
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,uniform,0.39093485474586487
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_0.6,0.5338505131857736
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_0.6,0.4112219418798174
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_1.02,0.7654180560793196
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_1.2,0.7135945183890207
SGLang,0.5.10,NVIDIA H100 80GB HBM3,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,2,uniform,0.5475885697773525
