framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4,8,0.007705599814653396
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,8,0.005238400027155876
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,128,0.007872000336647034
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,48,2,0.00820159986615181
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,2,0.008111999928951263
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,512,4,0.0063008002936840056
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,8,0.008057600259780884
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,4,0.009004800021648407
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,128,64,0.006409599632024765
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,1,0.009536000341176987
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,16,0.005344000086188317
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,64,8,0.004447999969124794
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,2,0.01669120043516159
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4,64,0.005062400177121162
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,1,0.008262400329113007
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,32,8,0.008393599838018417
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,64,0.014060799777507783
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,2048,1,0.005392000079154968
