framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,256,4,0,0.01966080069541931
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,256,8,0,0.019491200149059296
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,256,32,0,0.018982400000095368
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,256,64,0,0.019097599387168884
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,16,1,256,4,0,0.02926880121231079
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,256,1,0,0.03529439866542816
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,32,1,256,2,0,0.031297600269317626
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,8,1,256,8,0,0.02555679976940155
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,4,1,256,16,0,0.02725279927253723
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,64,1,512,1,0,0.034006398916244504
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,1,1,256,64,0,0.025467199087142945
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,2,1,256,32,0,0.027300798892974855
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,16,1,512,4,0,0.025206398963928223
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,32,1,512,2,0,0.027396801114082336
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,2,1,512,32,0,0.02099840044975281
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,8,1,512,8,0,0.023313599824905395
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,1,1,512,64,0,0.021452799439430237
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,bfloat16,4,1,512,16,0,0.021561600267887115
SGLang,0.5.10,NVIDIA GB200,mla_context,trtllm_mla,bfloat16,fp8,64,1,512,1,0,0.045572799444198606
