framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,512,4,0.010694400221109391
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,512,2,0.007702399790287018
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,128,0.14927680492401124
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,64,0.06854720115661621
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,32,0.034867200255393985
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,16,0.019366399943828584
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,8,0.013846400380134582
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,4,0.008841600269079208
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,320,2,0.007123199850320816
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,2,0.006838399916887283
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,768,1,0.006956800073385239
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,128,0.19120320081710815
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,64,0.08573759794235229
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,16,0.023926399648189545
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,384,128,0.09371839761734009
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,8,0.017158399522304534
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,2,0.00820479989051819
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,4,0.011724799871444702
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,1,0.006745599955320358
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,384,64,0.038889598846435544
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,128,0.2842015981674194
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,32,0.06529600024223328
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,16,0.033456000685691836
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,384,16,0.012361600250005721
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,4,0.013900800049304963
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,2,0.008825600147247314
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,1,0.006867200136184692
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,64,0.15943360328674316
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,32,0.08296959996223449
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,128,0.3711519956588745
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,16,0.04296320080757141
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,8,0.02826879918575287
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,2,0.011644800007343293
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,1,0.008060800284147263
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,512,64,0.04767679870128631
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,64,0.23609600067138672
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,128,0.5518400192260742
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,32,0.12116479873657227
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,16,0.06279360055923462
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,4,0.023020799458026885
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,512,1,0.007030399888753891
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,8,0.03992320001125336
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,1,0.008886399865150451
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,32,0.157151997089386
