framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,128,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.011641599982976914
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,4096,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.033852800726890564
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,4,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.021699200570583343
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,2,8,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.017030400037765504
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,256,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.011795199662446975
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,fused_recurrent_gated_delta_rule,generation,1024,1,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,2.0692575454711912
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_update,generation,1,1,1,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.006527999788522721
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,512,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.012076800316572189
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,8192,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.06780160069465638
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,1024,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.012479999661445617
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,4,4,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.013193599879741669
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,8,8,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.010751999914646149
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,2048,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.019555200636386872
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,16,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.011139199882745743
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,gdn,causal_conv1d_fn,context,1,16384,16384,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.12655680179595946
