framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,65536,0.012277760505676269,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,65536,0.04459519863128662,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,131072,0.017203199863433837,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,131072,0.044257278442382815,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,262144,0.0184934401512146,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,262144,0.04537343978881836,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,524288,0.02318336009979248,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,524288,0.044267520904541016,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,1048576,0.028764159679412843,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,1048576,0.04475903987884521,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,2097152,0.04495359897613525,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,2097152,0.05809152126312256,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,4194304,0.07935999870300293,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,4194304,0.10253312110900878,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,8388608,0.21092351913452148,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,8388608,0.2307174491882324,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,16777216,0.3713945770263672,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,16777216,0.40623104095458984,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,33554432,0.5980672073364258,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,33554432,0.6735155487060547,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,67108864,1.1724288177490234,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,67108864,1.319915466308594,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,134217728,2.1741465759277343,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,134217728,2.5234637451171875,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,268435456,4.230799255371094,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,268435456,4.844267578125001,sglang_eager
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,536870912,8.257955932617188,sglang_graph
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,536870912,9.480714111328124,sglang_eager
